address,isHostedBySuperhost,location/lat,location/lng,name,numberOfGuests,pricing/rate/amountFormatted,pricing/rate/currency,pricing/rateType,primaryHost/badges/0,primaryHost/firstName,primaryHost/hasProfilePic,primaryHost/hostUrl,primaryHost/id,primaryHost/memberSince,primaryHost/pictureUrl,primaryHost/responseRate,primaryHost/responseTime,primaryHost/smartName,roomType,stars,url,price
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.69413,72.9802,2 bed furnished portion on daily basis E.11,4.0,$68,USD,nightly,1 Review,Absar,1.0,https://www.airbnb.com/users/show/385815730,385815730.0,Joined in January 2021,https://a0.muscache.com/im/pictures/user/cbf74b4b-cad8-44d3-9a65-ea15d8cce3ee.jpg?aki_policy=profile_large,,,Absar,Entire place,4.775,https://www.airbnb.com/rooms/47879899,68.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.68117,72.98755,2 bed lavish apartment in heart of the city,4.0,$57,USD,nightly,2 Reviews,Alee,1.0,https://www.airbnb.com/users/show/196719847,196719847.0,Joined in June 2018,https://a0.muscache.com/im/pictures/user/07c25942-5f25-4f94-bce9-fde2214004ca.jpg?aki_policy=profile_large,0.75,within an hour,Alee,Entire place,4.775,https://www.airbnb.com/rooms/45730665,57.0
"Lahore, Punjab, Pakistan",No,31.44159,74.28233,2 Bed New corner Apartment,4.0,$31,USD,nightly,171 Reviews,Saqib,1.0,https://www.airbnb.com/users/show/40666245,40666245.0,Joined in August 2015,https://a0.muscache.com/im/pictures/user/9fae2040-9168-4aab-b254-ab2fa9af0ec0.jpg?aki_policy=profile_large,1.0,within an hour,Saqib,Entire place,4.83,https://www.airbnb.com/rooms/50666766,31.0
"Rawalpindi, Punjab, Pakistan",No,33.55002,73.11341,2 Bed room comfortable apartment for rent,4.0,$67,USD,nightly,,Asher,1.0,https://www.airbnb.com/users/show/230861358,230861358.0,Joined in December 2018,https://a0.muscache.com/im/pictures/user/cf337e31-c8e7-4a6b-93f5-7f32d1ad38df.jpg?aki_policy=profile_large,,,Asher,Entire place,4.775,https://www.airbnb.com/rooms/40743624,67.0
"Karachi, Sindh, Pakistan",No,24.80646,67.02613,2 bed room flat near Dolmen mall seaview,4.0,$46,USD,nightly,,Mohammad,1.0,https://www.airbnb.com/users/show/173905582,173905582.0,Joined in February 2018,https://a0.muscache.com/im/pictures/user/d5cfc20d-9f7c-463c-868a-9dd8ed9778d4.jpg?aki_policy=profile_large,,,Mohammad,Private room,4.775,https://www.airbnb.com/rooms/44183943,46.0
"Lahore, Punjab, Pakistan",No,31.48603,74.46864,2 Bedroom American Interior Suite in DHA,5.0,$23,USD,nightly,46 Reviews,Sadya,1.0,https://www.airbnb.com/users/show/400220073,400220073.0,Joined in May 2021,https://a0.muscache.com/im/pictures/user/bf971c37-365e-4efb-b199-69fbf5e141b5.jpg?aki_policy=profile_large,1.0,within an hour,Sadya,Entire place,4.44,https://www.airbnb.com/rooms/50248410,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.6994,72.96726,2 Bedroom Apartment,4.0,$76,USD,nightly,Identity verified,Capital Suites,1.0,https://www.airbnb.com/users/show/419699519,419699519.0,Joined in August 2021,https://a0.muscache.com/im/pictures/user/d51a10b4-4c6d-4f48-b1ce-6128a87358a1.jpg?aki_policy=profile_large,,,Capital Suites,Private room,4.775,https://www.airbnb.com/rooms/51806353,76.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.68071,72.9894,2 Bedroom Apartment 1500Sft/ F-11 markaz,4.0,$74,USD,nightly,30 Reviews,Bibi,1.0,https://www.airbnb.com/users/show/207836393,207836393.0,Joined in August 2018,https://a0.muscache.com/im/pictures/user/4ef4b93c-ca06-4c61-82e7-46b485cf3cb2.jpg?aki_policy=profile_large,1.0,within an hour,Bibi,Entire place,4.97,https://www.airbnb.com/rooms/52818698,74.0
"Lahore, Punjab, Pakistan",No,31.50056,74.42167,2 Bedroom Apartment Opposite DHA PHASE 8 Lahore,8.0,$51,USD,nightly,Identity verified,Samama,1.0,https://www.airbnb.com/users/show/320610358,320610358.0,Joined in December 2019,https://a0.muscache.com/im/pictures/user/3aefa129-c84d-4c13-83e2-bdcfd3645b59.jpg?aki_policy=profile_large,0.0,a few days or more,Samama,Entire place,4.775,https://www.airbnb.com/rooms/48605921,51.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.71711,73.03543,2 bedroom apartment penthouse with view.,4.0,$68,USD,nightly,Identity verified,Muhammad,1.0,https://www.airbnb.com/users/show/434643132,434643132.0,Joined in December 2021,https://a0.muscache.com/im/pictures/user/eeb767f3-c30e-444f-b955-2c08aad3a449.jpg?aki_policy=profile_large,0.0,a few days or more,Muhammad,Entire place,4.775,https://www.airbnb.com/rooms/54116177,68.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.68472,73.0488,2 Bedroom Apartment with Parking,4.0,$76,USD,nightly,Identity verified,Capital Suites,1.0,https://www.airbnb.com/users/show/419699519,419699519.0,Joined in August 2021,https://a0.muscache.com/im/pictures/user/d51a10b4-4c6d-4f48-b1ce-6128a87358a1.jpg?aki_policy=profile_large,,,Capital Suites,Private room,4.775,https://www.airbnb.com/rooms/52726059,76.0
"Lahore, Punjab, Pakistan",No,31.49945,74.4229,2 Bedroom Private Apartment opposite DHA Phase 8.,6.0,$35,USD,nightly,112 Reviews,Khuzaima,1.0,https://www.airbnb.com/users/show/250679931,250679931.0,Joined in March 2019,https://a0.muscache.com/im/pictures/user/a85a0881-9fa5-4e2a-9a68-818a6b8b19b0.jpg?aki_policy=profile_large,1.0,within an hour,Khuzaima,Entire place,4.24,https://www.airbnb.com/rooms/45499795,35.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.68329,73.04671,2 bedroom with parking,4.0,$67,USD,nightly,Identity verified,Capital Suites,1.0,https://www.airbnb.com/users/show/419699519,419699519.0,Joined in August 2021,https://a0.muscache.com/im/pictures/user/d51a10b4-4c6d-4f48-b1ce-6128a87358a1.jpg?aki_policy=profile_large,,,Capital Suites,Private room,4.775,https://www.airbnb.com/rooms/53072123,67.0
"Karachi, Sindh, Pakistan",No,24.80536,67.03046,2 BEDROOMS LUXE SUITE W/ KITCHEN / LOUNGE / DINING,4.0,$92,USD,nightly,38 Reviews,Amir,1.0,https://www.airbnb.com/users/show/77968852,77968852.0,Joined in June 2016,https://a0.muscache.com/im/pictures/user/137f5220-65c3-4119-a27f-ebd5b9592558.jpg?aki_policy=profile_large,0.97,within an hour,Amir,Entire place,4.88,https://www.airbnb.com/rooms/41830418,92.0
"Lahore, Punjab, Pakistan",No,31.45195,74.29398,"2 bedrooms.
1 kitchen
1 shared hall room.",5.0,$32,USD,nightly,,Ammad Hassan,1.0,https://www.airbnb.com/users/show/370435298,370435298.0,Joined in October 2020,https://a0.muscache.com/im/pictures/user/0da31b7c-396a-456d-8353-657df1d0f663.jpg?aki_policy=profile_large,,,Ammad Hassan,Entire place,4.775,https://www.airbnb.com/rooms/46078326,32.0
"Lahore, Punjab, Pakistan",No,31.51055,74.32458,2 BHK Private Condominium Separate Entrance,6.0,$46,USD,nightly,633 Reviews,Arslan,1.0,https://www.airbnb.com/users/show/10456054,10456054.0,Joined in December 2013,https://a0.muscache.com/im/pictures/user/78b93da3-0762-40e2-8402-c2dccd982dc8.jpg?aki_policy=profile_large,1.0,within an hour,Arslan,Entire place,4.28,https://www.airbnb.com/rooms/54389955,46.0
"Lahore, Punjab, Pakistan",No,31.59782,74.37721,2-bedroom - Separate Portion/Apartment,4.0,$51,USD,nightly,Identity verified,Imran,1.0,https://www.airbnb.com/users/show/403069688,403069688.0,Joined in May 2021,https://a0.muscache.com/im/pictures/user/4771d8f1-b3b2-4063-a938-768ff55ea3f5.jpg?aki_policy=profile_large,0.0,a few days or more,Imran,Private room ,4.775,https://www.airbnb.com/rooms/49981198,51.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.698,72.972,2-Bedrooms furnished apartment at amazing rate!,5.0,$51,USD,nightly,90 Reviews,Maaz,1.0,https://www.airbnb.com/users/show/159215825,159215825.0,Joined in November 2017,https://a0.muscache.com/im/pictures/user/de6381b8-a6e9-4deb-a786-0e5119e9f06e.jpg?aki_policy=profile_large,1.0,within an hour,Maaz,Entire place,4.775,https://www.airbnb.com/rooms/46929450,51.0
"Lahore, Punjab, Pakistan",No,31.51969,74.35962,2.5 kanal facing golf course banglow,2.0,$48,USD,nightly,8 Reviews,Muzana,1.0,https://www.airbnb.com/users/show/153650400,153650400.0,Joined in October 2017,https://a0.muscache.com/im/pictures/user/f38ca5ad-25bb-47df-b954-7645bc5e543f.jpg?aki_policy=profile_large,0.9,within a few hours,Muzana,Private room ,4.775,https://www.airbnb.com/rooms/52122259,48.0
"Rawalpindi, Punjab, Pakistan",Yes,33.5494,73.11411,"2BD 1kanal upper portion,big space,artistic,ups.",6.0,$67,USD,nightly,162 Reviews,Ayesha,1.0,https://www.airbnb.com/users/show/400141865,400141865.0,Joined in May 2021,https://a0.muscache.com/im/pictures/user/fb85a8ed-7ada-4636-a081-a557cc7b7496.jpg?aki_policy=profile_large,1.0,within an hour,Ayesha,Entire place,4.79,https://www.airbnb.com/rooms/49680244,67.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.5999,73.15517,2Bed Room apartment  Newly Furnished,4.0,$32,USD,nightly,16 Reviews,Tahmas,1.0,https://www.airbnb.com/users/show/212944051,212944051.0,Joined in September 2018,https://a0.muscache.com/im/pictures/user/fb8036e8-4ad0-4013-8899-cdb7307e9808.jpg?aki_policy=profile_large,1.0,within a few hours,Tahmas,Entire place,4.75,https://www.airbnb.com/rooms/42561838,32.0
"Rawalpindi, Punjab, Pakistan",No,33.49698,73.09565,2Bedroom full furnished apartment available fr rnt,2.0,$68,USD,nightly,,Sanwal,1.0,https://www.airbnb.com/users/show/356388769,356388769.0,Joined in July 2020,https://a0.muscache.com/im/pictures/user/0f714e6d-0395-4e1e-b985-8a990e710665.jpg?aki_policy=profile_large,,,Sanwal,Private room,4.775,https://www.airbnb.com/rooms/52000985,68.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.70331,72.9812,2BHK Corner Cottage | Netflix | Amazon  |SMART TV|,6.0,$35,USD,nightly,208 Reviews,Azeem,1.0,https://www.airbnb.com/users/show/193206748,193206748.0,Joined in June 2018,https://a0.muscache.com/im/pictures/user/71a427f0-c247-489c-ab9b-c4e3d0b908f8.jpg?aki_policy=profile_large,1.0,within an hour,Azeem,Entire place,4.9,https://www.airbnb.com/rooms/51699563,35.0
"Lahore, Punjab, Pakistan",Yes,31.51416,74.28158,2BR Modern & Luxury New Furnished House,6.0,$42,USD,nightly,62 Reviews,Imran,1.0,https://www.airbnb.com/users/show/46431028,46431028.0,Joined in October 2015,https://a0.muscache.com/im/pictures/user/637bdba7-25cc-4d45-b4f5-170af8a7c470.jpg?aki_policy=profile_large,1.0,within an hour,Imran,Entire place,4.91,https://www.airbnb.com/rooms/43562607,42.0
"Lahore, Punjab, Pakistan",No,31.44093,74.28391,3 Bed Brand New Apartment near Shaukat Khanum,6.0,$42,USD,nightly,171 Reviews,Saqib,1.0,https://www.airbnb.com/users/show/40666245,40666245.0,Joined in August 2015,https://a0.muscache.com/im/pictures/user/9fae2040-9168-4aab-b254-ab2fa9af0ec0.jpg?aki_policy=profile_large,1.0,within an hour,Saqib,Entire place,4.775,https://www.airbnb.com/rooms/50656901,42.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.694,72.985,3 Bed Furnished Capital Residencia,6.0,$75,USD,nightly,4 Reviews,Shabbir,1.0,https://www.airbnb.com/users/show/366668134,366668134.0,Joined in September 2020,https://a0.muscache.com/im/pictures/user/b0ce16c8-b305-4d55-8aac-73f4b27ef94e.jpg?aki_policy=profile_large,0.0,a few days or more,Shabbir,Entire place,4.75,https://www.airbnb.com/rooms/45392251,75.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.70008,72.97384,"3 Bed luxury apartment in heart of E-11, Islamabad",13.0,$84,USD,nightly,3 Reviews,Shams,1.0,https://www.airbnb.com/users/show/285468577,285468577.0,Joined in August 2019,https://a0.muscache.com/im/pictures/user/2a6bf76a-a845-4b52-8e1d-122f7efbc716.jpg?aki_policy=profile_large,1.0,within an hour,Shams,Entire place,4.775,https://www.airbnb.com/rooms/53470090,84.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.62707,72.92422,3 BEDROOM FAMILY ACCOMMODATION - YOUR 2ND HOME,6.0,$68,USD,nightly,21 Reviews,Mahnoor,1.0,https://www.airbnb.com/users/show/385333145,385333145.0,Joined in January 2021,https://a0.muscache.com/im/pictures/user/2d6889bb-3787-4e96-9b88-68fa9c967307.jpg?aki_policy=profile_large,1.0,within an hour,Mahnoor,Entire place,4.9,https://www.airbnb.com/rooms/48041705,68.0
"Karachi, Sindh, Pakistan",No,24.81491,66.99976,3 Bedroom Furnished Apartment with Home theater.,8.0,$91,USD,nightly,,Jawaid,1.0,https://www.airbnb.com/users/show/230232340,230232340.0,Joined in December 2018,https://a0.muscache.com/im/pictures/user/6ff4317d-4633-4719-91ee-52823528f236.jpg?aki_policy=profile_large,0.0,a few days or more,Jawaid,Entire place,4.775,https://www.airbnb.com/rooms/39581752,91.0
"Karachi, Sindh, Pakistan",No,24.89804,67.1173,3 Bedroom Furnished Portion for 10 to 15 persons,10.0,$40,USD,nightly,Identity verified,Abdul,1.0,https://www.airbnb.com/users/show/313270107,313270107.0,Joined in November 2019,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_large,1.0,within an hour,Abdul,Entire place,4.775,https://www.airbnb.com/rooms/42126174,40.0
"Lahore, Punjab, Pakistan",Yes,31.46447,74.36017,"3 Bedroom Home in DHA, Near Packages Mall.",10.0,$54,USD,nightly,79 Reviews,Shams,1.0,https://www.airbnb.com/users/show/321103365,321103365.0,Joined in December 2019,https://a0.muscache.com/im/pictures/user/0e22fc01-193f-4268-9ec8-b6ce653b9cb2.jpg?aki_policy=profile_large,1.0,within an hour,Shams,Entire place,4.78,https://www.airbnb.com/rooms/41072338,54.0
"Rawalpindi, Punjab, Pakistan",No,33.50487,73.06831,3 bedroom perfect stay for a perfect family.,4.0,$68,USD,nightly,,Hamza,1.0,https://www.airbnb.com/users/show/438300852,438300852.0,Joined in December 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,,,Hamza,Private room,4.775,https://www.airbnb.com/rooms/54078523,68.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.69603,72.98576,3 bedroom unit with beautiful view & free parking.,7.0,$76,USD,nightly,Identity verified,Ehsan,1.0,https://www.airbnb.com/users/show/402999789,402999789.0,Joined in May 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,,,Ehsan,Entire place,4.775,https://www.airbnb.com/rooms/52253535,76.0
"Karachi, Sindh, Pakistan",No,24.80288,67.03604,3 Bedrooms + DD - Bungalow Portion (500 Yards),15.0,$84,USD,nightly,2 Reviews,Adeeba,1.0,https://www.airbnb.com/users/show/423281661,423281661.0,Joined in September 2021,https://a0.muscache.com/im/pictures/user/af8bff6d-921b-4e46-9808-ab0df70579af.jpg?aki_policy=profile_large,0.75,within a day,Adeeba,Entire place,4.775,https://www.airbnb.com/rooms/52298453,84.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.6532,72.96447,3 BHK Brand New Entire Portion Fast Wifi and UHDTV,11.0,$39,USD,nightly,59 Reviews,Usman,1.0,https://www.airbnb.com/users/show/268578962,268578962.0,Joined in June 2019,https://a0.muscache.com/im/pictures/user/6958ef8c-311a-4e50-8b07-5ef10cf31812.jpg?aki_policy=profile_large,1.0,within an hour,Usman,Entire place,5.0,https://www.airbnb.com/rooms/53922290,39.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.65425,72.9666,3 BHK Entire Portion Fast Wifi UHDTV for Family,8.0,$43,USD,nightly,59 Reviews,Usman,1.0,https://www.airbnb.com/users/show/268578962,268578962.0,Joined in June 2019,https://a0.muscache.com/im/pictures/user/6958ef8c-311a-4e50-8b07-5ef10cf31812.jpg?aki_policy=profile_large,1.0,within an hour,Usman,Entire place,4.73,https://www.airbnb.com/rooms/53652091,43.0
"Karachi, Sindh, Pakistan",No,24.814,67.051,3Bedroom Entire luxury apartment in heart of DHA,6.0,$72,USD,nightly,186 Reviews,Muhammad Feroz,1.0,https://www.airbnb.com/users/show/408312549,408312549.0,Joined in June 2021,https://a0.muscache.com/im/pictures/user/3f905ca4-e65a-4ef6-9ed4-25bd4d12acdb.jpg?aki_policy=profile_large,0.96,within an hour,Muhammad Feroz,Entire place,4.67,https://www.airbnb.com/rooms/50547321,72.0
"Karachi, Sindh, Pakistan",No,24.81433,67.05115,3Bedrooms IKEA Design luxury Apartment  DHA,6.0,$91,USD,nightly,186 Reviews,Muhammad Feroz,1.0,https://www.airbnb.com/users/show/408312549,408312549.0,Joined in June 2021,https://a0.muscache.com/im/pictures/user/3f905ca4-e65a-4ef6-9ed4-25bd4d12acdb.jpg?aki_policy=profile_large,0.96,within an hour,Muhammad Feroz,Entire place,4.67,https://www.airbnb.com/rooms/50688059,91.0
"Lahore, Punjab, Pakistan",No,31.45781,74.2567,4 Bedrooms Home with Parking near Emporium Mall,8.0,$57,USD,nightly,105 Reviews,Syed Muhammad Shabi,1.0,https://www.airbnb.com/users/show/251950826,251950826.0,Joined in March 2019,https://a0.muscache.com/im/pictures/user/b1ca65bd-1a75-40fe-bfb1-303af4a4582f.jpg?aki_policy=profile_large,1.0,within an hour,Syed Muhammad Shabi,Entire place,3.4,https://www.airbnb.com/rooms/53790637,57.0
"Rawalpindi, Punjab, Pakistan",No,33.57226,73.11043,40% off on 1 month stay Bahria town 3 bed Gr condo,6.0,$72,USD,nightly,7 Reviews,Shahid,1.0,https://www.airbnb.com/users/show/152130328,152130328.0,Joined in September 2017,https://a0.muscache.com/im/pictures/user/e80dbb4e-6404-447d-829e-3afee5c12e4d.jpg?aki_policy=profile_large,1.0,within a few hours,Shahid,Entire place,4.775,https://www.airbnb.com/rooms/43013486,72.0
"Lahore, Punjab, Pakistan",Yes,31.37077,74.17307,403-Apartment Tailored To Your Highest Standards,3.0,$33,USD,nightly,36 Reviews,Kamran,1.0,https://www.airbnb.com/users/show/236469852,236469852.0,Joined in January 2019,https://a0.muscache.com/im/pictures/user/11a2c141-7364-46f6-abb4-90772fb65e0c.jpg?aki_policy=profile_large,1.0,within an hour,Kamran,Entire place,4.775,https://www.airbnb.com/rooms/646172807962173600,33.0
"Rawalpindi, Punjab, Pakistan",No,33.48705,73.10044,7 Star vip furnished House in bahria town,5.0,$60,USD,nightly,2 Reviews,Aamir,1.0,https://www.airbnb.com/users/show/331888606,331888606.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/cfd98df0-958b-4354-bf06-5ad41e313fd2.jpg?aki_policy=profile_large,,,Aamir,Entire place,4.775,https://www.airbnb.com/rooms/44188492,60.0
"Rawalpindi, Punjab, Pakistan",No,33.4984,73.09781,8 star luxury furnished house bahria town phase  8,5.0,$79,USD,nightly,2 Reviews,Aamir,1.0,https://www.airbnb.com/users/show/331888606,331888606.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/cfd98df0-958b-4354-bf06-5ad41e313fd2.jpg?aki_policy=profile_large,,,Aamir,Entire place,4.775,https://www.airbnb.com/rooms/44601784,79.0
"Lahore, Punjab, Pakistan",No,31.47473,74.28255,A & A Girls Hostel,10.0,$14,USD,nightly,,Waqar,1.0,https://www.airbnb.com/users/show/268154822,268154822.0,Joined in June 2019,https://a0.muscache.com/im/pictures/user/b2690724-00b8-49b9-97ea-d0a08855189b.jpg?aki_policy=profile_large,0.0,a few days or more,Waqar,Private room ,4.775,https://www.airbnb.com/rooms/35645201,14.0
"Lahore, Punjab, Pakistan",No,31.47192,74.31767,A bedroom (1 double bed ) with  attached washroom,2.0,$32,USD,nightly,,Farwa,1.0,https://www.airbnb.com/users/show/434635644,434635644.0,Joined in December 2021,https://a0.muscache.com/im/pictures/user/da9b276f-8f5d-4a0a-88e4-695a83fe6933.jpg?aki_policy=profile_large,,,Farwa,Private room ,4.775,https://www.airbnb.com/rooms/53669997,32.0
"Lahore, Punjab, Pakistan",No,31.49951,74.37106,A big house with peaceful and friendly environment,2.0,$34,USD,nightly,,Mati,1.0,https://www.airbnb.com/users/show/342391415,342391415.0,Joined in March 2020,https://a0.muscache.com/im/pictures/user/7236d908-1c3c-481a-9990-9a65b3c0a9e8.jpg?aki_policy=profile_large,,,Mati,Shared room ,4.775,https://www.airbnb.com/rooms/43012330,34.0
"Karachi, Sindh, Pakistan",No,24.93232,67.15732,A big size room for 3 near airport in Jauhar,3.0,$28,USD,nightly,,Ismail,1.0,https://www.airbnb.com/users/show/205818527,205818527.0,Joined in July 2018,https://a0.muscache.com/im/pictures/user/64025bf3-b9c2-47ef-990d-16ec3df6078c.jpg?aki_policy=profile_large,,,Ismail,Private room,4.775,https://www.airbnb.com/rooms/27316606,28.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.70664,73.0326,"A Cheerful home of 50 residential rooms with attached bathrooms.
Privacy and Ease at its peak.",2.0,$68,USD,nightly,Identity verified,Aamir,1.0,https://www.airbnb.com/users/show/236529327,236529327.0,Joined in January 2019,https://a0.muscache.com/im/pictures/user/39cee802-8198-4b9e-948e-b55d0fca44af.jpg?aki_policy=profile_large,,,Aamir,Private room,4.775,https://www.airbnb.com/rooms/52564339,68.0
